J,tau_sq,omega_sq,rho,P,f_c_val,bal,iteration,seed,PYL_ID
48,0.16000000000000003,0.0025000000000000005,0.8,0.05,P7,unbalanced_j,625,626610078,3388
60,0.16000000000000003,0.0025000000000000005,0.8,0.05,P7,unbalanced_j,625,626610079,3389
72,0.16000000000000003,0.0025000000000000005,0.8,0.05,P7,unbalanced_j,625,626610080,3390
24,0.0025000000000000005,0.04000000000000001,0.8,0.05,P7,unbalanced_j,625,626610081,3391
36,0.0025000000000000005,0.04000000000000001,0.8,0.05,P7,unbalanced_j,625,626610082,3392
48,0.0025000000000000005,0.04000000000000001,0.8,0.05,P7,unbalanced_j,625,626610083,3393
60,0.0025000000000000005,0.04000000000000001,0.8,0.05,P7,unbalanced_j,625,626610084,3394
72,0.0025000000000000005,0.04000000000000001,0.8,0.05,P7,unbalanced_j,625,626610085,3395
24,0.16000000000000003,0.04000000000000001,0.8,0.05,P7,unbalanced_j,625,626610086,3396
36,0.16000000000000003,0.04000000000000001,0.8,0.05,P7,unbalanced_j,625,626610087,3397
48,0.16000000000000003,0.04000000000000001,0.8,0.05,P7,unbalanced_j,625,626610088,3398
60,0.16000000000000003,0.04000000000000001,0.8,0.05,P7,unbalanced_j,625,626610089,3399
72,0.16000000000000003,0.04000000000000001,0.8,0.05,P7,unbalanced_j,625,626610090,3400
24,0.0025000000000000005,0.0025000000000000005,0.2,0.2,P7,unbalanced_j,625,626610091,3401
36,0.0025000000000000005,0.0025000000000000005,0.2,0.2,P7,unbalanced_j,625,626610092,3402
48,0.0025000000000000005,0.0025000000000000005,0.2,0.2,P7,unbalanced_j,625,626610093,3403
60,0.0025000000000000005,0.0025000000000000005,0.2,0.2,P7,unbalanced_j,625,626610094,3404
72,0.0025000000000000005,0.0025000000000000005,0.2,0.2,P7,unbalanced_j,625,626610095,3405
24,0.16000000000000003,0.0025000000000000005,0.2,0.2,P7,unbalanced_j,625,626610096,3406
36,0.16000000000000003,0.0025000000000000005,0.2,0.2,P7,unbalanced_j,625,626610097,3407
48,0.16000000000000003,0.0025000000000000005,0.2,0.2,P7,unbalanced_j,625,626610098,3408
60,0.16000000000000003,0.0025000000000000005,0.2,0.2,P7,unbalanced_j,625,626610099,3409
72,0.16000000000000003,0.0025000000000000005,0.2,0.2,P7,unbalanced_j,625,626610100,3410
24,0.0025000000000000005,0.04000000000000001,0.2,0.2,P7,unbalanced_j,625,626610101,3411
36,0.0025000000000000005,0.04000000000000001,0.2,0.2,P7,unbalanced_j,625,626610102,3412
48,0.0025000000000000005,0.04000000000000001,0.2,0.2,P7,unbalanced_j,625,626610103,3413
60,0.0025000000000000005,0.04000000000000001,0.2,0.2,P7,unbalanced_j,625,626610104,3414
72,0.0025000000000000005,0.04000000000000001,0.2,0.2,P7,unbalanced_j,625,626610105,3415
24,0.16000000000000003,0.04000000000000001,0.2,0.2,P7,unbalanced_j,625,626610106,3416
36,0.16000000000000003,0.04000000000000001,0.2,0.2,P7,unbalanced_j,625,626610107,3417
48,0.16000000000000003,0.04000000000000001,0.2,0.2,P7,unbalanced_j,625,626610108,3418
60,0.16000000000000003,0.04000000000000001,0.2,0.2,P7,unbalanced_j,625,626610109,3419
72,0.16000000000000003,0.04000000000000001,0.2,0.2,P7,unbalanced_j,625,626610110,3420
24,0.0025000000000000005,0.0025000000000000005,0.8,0.2,P7,unbalanced_j,625,626610111,3421
36,0.0025000000000000005,0.0025000000000000005,0.8,0.2,P7,unbalanced_j,625,626610112,3422
48,0.0025000000000000005,0.0025000000000000005,0.8,0.2,P7,unbalanced_j,625,626610113,3423
60,0.0025000000000000005,0.0025000000000000005,0.8,0.2,P7,unbalanced_j,625,626610114,3424
72,0.0025000000000000005,0.0025000000000000005,0.8,0.2,P7,unbalanced_j,625,626610115,3425
24,0.16000000000000003,0.0025000000000000005,0.8,0.2,P7,unbalanced_j,625,626610116,3426
36,0.16000000000000003,0.0025000000000000005,0.8,0.2,P7,unbalanced_j,625,626610117,3427
48,0.16000000000000003,0.0025000000000000005,0.8,0.2,P7,unbalanced_j,625,626610118,3428
60,0.16000000000000003,0.0025000000000000005,0.8,0.2,P7,unbalanced_j,625,626610119,3429
72,0.16000000000000003,0.0025000000000000005,0.8,0.2,P7,unbalanced_j,625,626610120,3430
24,0.0025000000000000005,0.04000000000000001,0.8,0.2,P7,unbalanced_j,625,626610121,3431
36,0.0025000000000000005,0.04000000000000001,0.8,0.2,P7,unbalanced_j,625,626610122,3432
48,0.0025000000000000005,0.04000000000000001,0.8,0.2,P7,unbalanced_j,625,626610123,3433
60,0.0025000000000000005,0.04000000000000001,0.8,0.2,P7,unbalanced_j,625,626610124,3434
72,0.0025000000000000005,0.04000000000000001,0.8,0.2,P7,unbalanced_j,625,626610125,3435
24,0.16000000000000003,0.04000000000000001,0.8,0.2,P7,unbalanced_j,625,626610126,3436
36,0.16000000000000003,0.04000000000000001,0.8,0.2,P7,unbalanced_j,625,626610127,3437
48,0.16000000000000003,0.04000000000000001,0.8,0.2,P7,unbalanced_j,625,626610128,3438
60,0.16000000000000003,0.04000000000000001,0.8,0.2,P7,unbalanced_j,625,626610129,3439
72,0.16000000000000003,0.04000000000000001,0.8,0.2,P7,unbalanced_j,625,626610130,3440
24,0.0025000000000000005,0.0025000000000000005,0.2,0.4,P7,unbalanced_j,625,626610131,3441
36,0.0025000000000000005,0.0025000000000000005,0.2,0.4,P7,unbalanced_j,625,626610132,3442
48,0.0025000000000000005,0.0025000000000000005,0.2,0.4,P7,unbalanced_j,625,626610133,3443
60,0.0025000000000000005,0.0025000000000000005,0.2,0.4,P7,unbalanced_j,625,626610134,3444
72,0.0025000000000000005,0.0025000000000000005,0.2,0.4,P7,unbalanced_j,625,626610135,3445
24,0.16000000000000003,0.0025000000000000005,0.2,0.4,P7,unbalanced_j,625,626610136,3446
36,0.16000000000000003,0.0025000000000000005,0.2,0.4,P7,unbalanced_j,625,626610137,3447
48,0.16000000000000003,0.0025000000000000005,0.2,0.4,P7,unbalanced_j,625,626610138,3448
60,0.16000000000000003,0.0025000000000000005,0.2,0.4,P7,unbalanced_j,625,626610139,3449
72,0.16000000000000003,0.0025000000000000005,0.2,0.4,P7,unbalanced_j,625,626610140,3450
24,0.0025000000000000005,0.04000000000000001,0.2,0.4,P7,unbalanced_j,625,626610141,3451
36,0.0025000000000000005,0.04000000000000001,0.2,0.4,P7,unbalanced_j,625,626610142,3452
48,0.0025000000000000005,0.04000000000000001,0.2,0.4,P7,unbalanced_j,625,626610143,3453
60,0.0025000000000000005,0.04000000000000001,0.2,0.4,P7,unbalanced_j,625,626610144,3454
72,0.0025000000000000005,0.04000000000000001,0.2,0.4,P7,unbalanced_j,625,626610145,3455
24,0.16000000000000003,0.04000000000000001,0.2,0.4,P7,unbalanced_j,625,626610146,3456
36,0.16000000000000003,0.04000000000000001,0.2,0.4,P7,unbalanced_j,625,626610147,3457
48,0.16000000000000003,0.04000000000000001,0.2,0.4,P7,unbalanced_j,625,626610148,3458
60,0.16000000000000003,0.04000000000000001,0.2,0.4,P7,unbalanced_j,625,626610149,3459
72,0.16000000000000003,0.04000000000000001,0.2,0.4,P7,unbalanced_j,625,626610150,3460
24,0.0025000000000000005,0.0025000000000000005,0.8,0.4,P7,unbalanced_j,625,626610151,3461
36,0.0025000000000000005,0.0025000000000000005,0.8,0.4,P7,unbalanced_j,625,626610152,3462
48,0.0025000000000000005,0.0025000000000000005,0.8,0.4,P7,unbalanced_j,625,626610153,3463
60,0.0025000000000000005,0.0025000000000000005,0.8,0.4,P7,unbalanced_j,625,626610154,3464
72,0.0025000000000000005,0.0025000000000000005,0.8,0.4,P7,unbalanced_j,625,626610155,3465
24,0.16000000000000003,0.0025000000000000005,0.8,0.4,P7,unbalanced_j,625,626610156,3466
36,0.16000000000000003,0.0025000000000000005,0.8,0.4,P7,unbalanced_j,625,626610157,3467
48,0.16000000000000003,0.0025000000000000005,0.8,0.4,P7,unbalanced_j,625,626610158,3468
60,0.16000000000000003,0.0025000000000000005,0.8,0.4,P7,unbalanced_j,625,626610159,3469
72,0.16000000000000003,0.0025000000000000005,0.8,0.4,P7,unbalanced_j,625,626610160,3470
24,0.0025000000000000005,0.04000000000000001,0.8,0.4,P7,unbalanced_j,625,626610161,3471
36,0.0025000000000000005,0.04000000000000001,0.8,0.4,P7,unbalanced_j,625,626610162,3472
48,0.0025000000000000005,0.04000000000000001,0.8,0.4,P7,unbalanced_j,625,626610163,3473
60,0.0025000000000000005,0.04000000000000001,0.8,0.4,P7,unbalanced_j,625,626610164,3474
72,0.0025000000000000005,0.04000000000000001,0.8,0.4,P7,unbalanced_j,625,626610165,3475
24,0.16000000000000003,0.04000000000000001,0.8,0.4,P7,unbalanced_j,625,626610166,3476
36,0.16000000000000003,0.04000000000000001,0.8,0.4,P7,unbalanced_j,625,626610167,3477
48,0.16000000000000003,0.04000000000000001,0.8,0.4,P7,unbalanced_j,625,626610168,3478
60,0.16000000000000003,0.04000000000000001,0.8,0.4,P7,unbalanced_j,625,626610169,3479
72,0.16000000000000003,0.04000000000000001,0.8,0.4,P7,unbalanced_j,625,626610170,3480
24,0.0025000000000000005,0.0025000000000000005,0.2,0.6,P7,unbalanced_j,625,626610171,3481
36,0.0025000000000000005,0.0025000000000000005,0.2,0.6,P7,unbalanced_j,625,626610172,3482
48,0.0025000000000000005,0.0025000000000000005,0.2,0.6,P7,unbalanced_j,625,626610173,3483
60,0.0025000000000000005,0.0025000000000000005,0.2,0.6,P7,unbalanced_j,625,626610174,3484
72,0.0025000000000000005,0.0025000000000000005,0.2,0.6,P7,unbalanced_j,625,626610175,3485
24,0.16000000000000003,0.0025000000000000005,0.2,0.6,P7,unbalanced_j,625,626610176,3486
36,0.16000000000000003,0.0025000000000000005,0.2,0.6,P7,unbalanced_j,625,626610177,3487
48,0.16000000000000003,0.0025000000000000005,0.2,0.6,P7,unbalanced_j,625,626610178,3488
60,0.16000000000000003,0.0025000000000000005,0.2,0.6,P7,unbalanced_j,625,626610179,3489
72,0.16000000000000003,0.0025000000000000005,0.2,0.6,P7,unbalanced_j,625,626610180,3490
24,0.0025000000000000005,0.04000000000000001,0.2,0.6,P7,unbalanced_j,625,626610181,3491
36,0.0025000000000000005,0.04000000000000001,0.2,0.6,P7,unbalanced_j,625,626610182,3492
48,0.0025000000000000005,0.04000000000000001,0.2,0.6,P7,unbalanced_j,625,626610183,3493
60,0.0025000000000000005,0.04000000000000001,0.2,0.6,P7,unbalanced_j,625,626610184,3494
72,0.0025000000000000005,0.04000000000000001,0.2,0.6,P7,unbalanced_j,625,626610185,3495
24,0.16000000000000003,0.04000000000000001,0.2,0.6,P7,unbalanced_j,625,626610186,3496
36,0.16000000000000003,0.04000000000000001,0.2,0.6,P7,unbalanced_j,625,626610187,3497
48,0.16000000000000003,0.04000000000000001,0.2,0.6,P7,unbalanced_j,625,626610188,3498
60,0.16000000000000003,0.04000000000000001,0.2,0.6,P7,unbalanced_j,625,626610189,3499
72,0.16000000000000003,0.04000000000000001,0.2,0.6,P7,unbalanced_j,625,626610190,3500
24,0.0025000000000000005,0.0025000000000000005,0.8,0.6,P7,unbalanced_j,625,626610191,3501
36,0.0025000000000000005,0.0025000000000000005,0.8,0.6,P7,unbalanced_j,625,626610192,3502
48,0.0025000000000000005,0.0025000000000000005,0.8,0.6,P7,unbalanced_j,625,626610193,3503
60,0.0025000000000000005,0.0025000000000000005,0.8,0.6,P7,unbalanced_j,625,626610194,3504
72,0.0025000000000000005,0.0025000000000000005,0.8,0.6,P7,unbalanced_j,625,626610195,3505
24,0.16000000000000003,0.0025000000000000005,0.8,0.6,P7,unbalanced_j,625,626610196,3506
36,0.16000000000000003,0.0025000000000000005,0.8,0.6,P7,unbalanced_j,625,626610197,3507
48,0.16000000000000003,0.0025000000000000005,0.8,0.6,P7,unbalanced_j,625,626610198,3508
60,0.16000000000000003,0.0025000000000000005,0.8,0.6,P7,unbalanced_j,625,626610199,3509
72,0.16000000000000003,0.0025000000000000005,0.8,0.6,P7,unbalanced_j,625,626610200,3510
24,0.0025000000000000005,0.04000000000000001,0.8,0.6,P7,unbalanced_j,625,626610201,3511
36,0.0025000000000000005,0.04000000000000001,0.8,0.6,P7,unbalanced_j,625,626610202,3512
48,0.0025000000000000005,0.04000000000000001,0.8,0.6,P7,unbalanced_j,625,626610203,3513
60,0.0025000000000000005,0.04000000000000001,0.8,0.6,P7,unbalanced_j,625,626610204,3514
72,0.0025000000000000005,0.04000000000000001,0.8,0.6,P7,unbalanced_j,625,626610205,3515
24,0.16000000000000003,0.04000000000000001,0.8,0.6,P7,unbalanced_j,625,626610206,3516
36,0.16000000000000003,0.04000000000000001,0.8,0.6,P7,unbalanced_j,625,626610207,3517
48,0.16000000000000003,0.04000000000000001,0.8,0.6,P7,unbalanced_j,625,626610208,3518
60,0.16000000000000003,0.04000000000000001,0.8,0.6,P7,unbalanced_j,625,626610209,3519
72,0.16000000000000003,0.04000000000000001,0.8,0.6,P7,unbalanced_j,625,626610210,3520
24,0.0025000000000000005,0.0025000000000000005,0.2,0.8,P7,unbalanced_j,625,626610211,3521
36,0.0025000000000000005,0.0025000000000000005,0.2,0.8,P7,unbalanced_j,625,626610212,3522
48,0.0025000000000000005,0.0025000000000000005,0.2,0.8,P7,unbalanced_j,625,626610213,3523
60,0.0025000000000000005,0.0025000000000000005,0.2,0.8,P7,unbalanced_j,625,626610214,3524
72,0.0025000000000000005,0.0025000000000000005,0.2,0.8,P7,unbalanced_j,625,626610215,3525
24,0.16000000000000003,0.0025000000000000005,0.2,0.8,P7,unbalanced_j,625,626610216,3526
36,0.16000000000000003,0.0025000000000000005,0.2,0.8,P7,unbalanced_j,625,626610217,3527
48,0.16000000000000003,0.0025000000000000005,0.2,0.8,P7,unbalanced_j,625,626610218,3528
60,0.16000000000000003,0.0025000000000000005,0.2,0.8,P7,unbalanced_j,625,626610219,3529
72,0.16000000000000003,0.0025000000000000005,0.2,0.8,P7,unbalanced_j,625,626610220,3530
24,0.0025000000000000005,0.04000000000000001,0.2,0.8,P7,unbalanced_j,625,626610221,3531
36,0.0025000000000000005,0.04000000000000001,0.2,0.8,P7,unbalanced_j,625,626610222,3532
48,0.0025000000000000005,0.04000000000000001,0.2,0.8,P7,unbalanced_j,625,626610223,3533
60,0.0025000000000000005,0.04000000000000001,0.2,0.8,P7,unbalanced_j,625,626610224,3534
72,0.0025000000000000005,0.04000000000000001,0.2,0.8,P7,unbalanced_j,625,626610225,3535
24,0.16000000000000003,0.04000000000000001,0.2,0.8,P7,unbalanced_j,625,626610226,3536
36,0.16000000000000003,0.04000000000000001,0.2,0.8,P7,unbalanced_j,625,626610227,3537
48,0.16000000000000003,0.04000000000000001,0.2,0.8,P7,unbalanced_j,625,626610228,3538
60,0.16000000000000003,0.04000000000000001,0.2,0.8,P7,unbalanced_j,625,626610229,3539
72,0.16000000000000003,0.04000000000000001,0.2,0.8,P7,unbalanced_j,625,626610230,3540
24,0.0025000000000000005,0.0025000000000000005,0.8,0.8,P7,unbalanced_j,625,626610231,3541
36,0.0025000000000000005,0.0025000000000000005,0.8,0.8,P7,unbalanced_j,625,626610232,3542
48,0.0025000000000000005,0.0025000000000000005,0.8,0.8,P7,unbalanced_j,625,626610233,3543
60,0.0025000000000000005,0.0025000000000000005,0.8,0.8,P7,unbalanced_j,625,626610234,3544
72,0.0025000000000000005,0.0025000000000000005,0.8,0.8,P7,unbalanced_j,625,626610235,3545
24,0.16000000000000003,0.0025000000000000005,0.8,0.8,P7,unbalanced_j,625,626610236,3546
36,0.16000000000000003,0.0025000000000000005,0.8,0.8,P7,unbalanced_j,625,626610237,3547
48,0.16000000000000003,0.0025000000000000005,0.8,0.8,P7,unbalanced_j,625,626610238,3548
60,0.16000000000000003,0.0025000000000000005,0.8,0.8,P7,unbalanced_j,625,626610239,3549
72,0.16000000000000003,0.0025000000000000005,0.8,0.8,P7,unbalanced_j,625,626610240,3550
24,0.0025000000000000005,0.04000000000000001,0.8,0.8,P7,unbalanced_j,625,626610241,3551
36,0.0025000000000000005,0.04000000000000001,0.8,0.8,P7,unbalanced_j,625,626610242,3552
48,0.0025000000000000005,0.04000000000000001,0.8,0.8,P7,unbalanced_j,625,626610243,3553
60,0.0025000000000000005,0.04000000000000001,0.8,0.8,P7,unbalanced_j,625,626610244,3554
72,0.0025000000000000005,0.04000000000000001,0.8,0.8,P7,unbalanced_j,625,626610245,3555
24,0.16000000000000003,0.04000000000000001,0.8,0.8,P7,unbalanced_j,625,626610246,3556
36,0.16000000000000003,0.04000000000000001,0.8,0.8,P7,unbalanced_j,625,626610247,3557
48,0.16000000000000003,0.04000000000000001,0.8,0.8,P7,unbalanced_j,625,626610248,3558
60,0.16000000000000003,0.04000000000000001,0.8,0.8,P7,unbalanced_j,625,626610249,3559
72,0.16000000000000003,0.04000000000000001,0.8,0.8,P7,unbalanced_j,625,626610250,3560
24,0.0025000000000000005,0.0025000000000000005,0.2,0.9,P7,unbalanced_j,625,626610251,3561
36,0.0025000000000000005,0.0025000000000000005,0.2,0.9,P7,unbalanced_j,625,626610252,3562
48,0.0025000000000000005,0.0025000000000000005,0.2,0.9,P7,unbalanced_j,625,626610253,3563
60,0.0025000000000000005,0.0025000000000000005,0.2,0.9,P7,unbalanced_j,625,626610254,3564
72,0.0025000000000000005,0.0025000000000000005,0.2,0.9,P7,unbalanced_j,625,626610255,3565
24,0.16000000000000003,0.0025000000000000005,0.2,0.9,P7,unbalanced_j,625,626610256,3566
36,0.16000000000000003,0.0025000000000000005,0.2,0.9,P7,unbalanced_j,625,626610257,3567
48,0.16000000000000003,0.0025000000000000005,0.2,0.9,P7,unbalanced_j,625,626610258,3568
60,0.16000000000000003,0.0025000000000000005,0.2,0.9,P7,unbalanced_j,625,626610259,3569
72,0.16000000000000003,0.0025000000000000005,0.2,0.9,P7,unbalanced_j,625,626610260,3570
24,0.0025000000000000005,0.04000000000000001,0.2,0.9,P7,unbalanced_j,625,626610261,3571
36,0.0025000000000000005,0.04000000000000001,0.2,0.9,P7,unbalanced_j,625,626610262,3572
48,0.0025000000000000005,0.04000000000000001,0.2,0.9,P7,unbalanced_j,625,626610263,3573
60,0.0025000000000000005,0.04000000000000001,0.2,0.9,P7,unbalanced_j,625,626610264,3574
72,0.0025000000000000005,0.04000000000000001,0.2,0.9,P7,unbalanced_j,625,626610265,3575
24,0.16000000000000003,0.04000000000000001,0.2,0.9,P7,unbalanced_j,625,626610266,3576
36,0.16000000000000003,0.04000000000000001,0.2,0.9,P7,unbalanced_j,625,626610267,3577
48,0.16000000000000003,0.04000000000000001,0.2,0.9,P7,unbalanced_j,625,626610268,3578
60,0.16000000000000003,0.04000000000000001,0.2,0.9,P7,unbalanced_j,625,626610269,3579
72,0.16000000000000003,0.04000000000000001,0.2,0.9,P7,unbalanced_j,625,626610270,3580
24,0.0025000000000000005,0.0025000000000000005,0.8,0.9,P7,unbalanced_j,625,626610271,3581
36,0.0025000000000000005,0.0025000000000000005,0.8,0.9,P7,unbalanced_j,625,626610272,3582
48,0.0025000000000000005,0.0025000000000000005,0.8,0.9,P7,unbalanced_j,625,626610273,3583
60,0.0025000000000000005,0.0025000000000000005,0.8,0.9,P7,unbalanced_j,625,626610274,3584
72,0.0025000000000000005,0.0025000000000000005,0.8,0.9,P7,unbalanced_j,625,626610275,3585
24,0.16000000000000003,0.0025000000000000005,0.8,0.9,P7,unbalanced_j,625,626610276,3586
36,0.16000000000000003,0.0025000000000000005,0.8,0.9,P7,unbalanced_j,625,626610277,3587
48,0.16000000000000003,0.0025000000000000005,0.8,0.9,P7,unbalanced_j,625,626610278,3588
60,0.16000000000000003,0.0025000000000000005,0.8,0.9,P7,unbalanced_j,625,626610279,3589
72,0.16000000000000003,0.0025000000000000005,0.8,0.9,P7,unbalanced_j,625,626610280,3590
24,0.0025000000000000005,0.04000000000000001,0.8,0.9,P7,unbalanced_j,625,626610281,3591
36,0.0025000000000000005,0.04000000000000001,0.8,0.9,P7,unbalanced_j,625,626610282,3592
48,0.0025000000000000005,0.04000000000000001,0.8,0.9,P7,unbalanced_j,625,626610283,3593
60,0.0025000000000000005,0.04000000000000001,0.8,0.9,P7,unbalanced_j,625,626610284,3594
72,0.0025000000000000005,0.04000000000000001,0.8,0.9,P7,unbalanced_j,625,626610285,3595
24,0.16000000000000003,0.04000000000000001,0.8,0.9,P7,unbalanced_j,625,626610286,3596
36,0.16000000000000003,0.04000000000000001,0.8,0.9,P7,unbalanced_j,625,626610287,3597
48,0.16000000000000003,0.04000000000000001,0.8,0.9,P7,unbalanced_j,625,626610288,3598
60,0.16000000000000003,0.04000000000000001,0.8,0.9,P7,unbalanced_j,625,626610289,3599
72,0.16000000000000003,0.04000000000000001,0.8,0.9,P7,unbalanced_j,625,626610290,3600
24,0.0025000000000000005,0.0025000000000000005,0.2,0.05,P8,unbalanced_j,625,626610291,3601
36,0.0025000000000000005,0.0025000000000000005,0.2,0.05,P8,unbalanced_j,625,626610292,3602
48,0.0025000000000000005,0.0025000000000000005,0.2,0.05,P8,unbalanced_j,625,626610293,3603
60,0.0025000000000000005,0.0025000000000000005,0.2,0.05,P8,unbalanced_j,625,626610294,3604
72,0.0025000000000000005,0.0025000000000000005,0.2,0.05,P8,unbalanced_j,625,626610295,3605
24,0.16000000000000003,0.0025000000000000005,0.2,0.05,P8,unbalanced_j,625,626610296,3606
36,0.16000000000000003,0.0025000000000000005,0.2,0.05,P8,unbalanced_j,625,626610297,3607
48,0.16000000000000003,0.0025000000000000005,0.2,0.05,P8,unbalanced_j,625,626610298,3608
60,0.16000000000000003,0.0025000000000000005,0.2,0.05,P8,unbalanced_j,625,626610299,3609
72,0.16000000000000003,0.0025000000000000005,0.2,0.05,P8,unbalanced_j,625,626610300,3610
24,0.0025000000000000005,0.04000000000000001,0.2,0.05,P8,unbalanced_j,625,626610301,3611
36,0.0025000000000000005,0.04000000000000001,0.2,0.05,P8,unbalanced_j,625,626610302,3612
48,0.0025000000000000005,0.04000000000000001,0.2,0.05,P8,unbalanced_j,625,626610303,3613
60,0.0025000000000000005,0.04000000000000001,0.2,0.05,P8,unbalanced_j,625,626610304,3614
